baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R16W0	R8W7	R16W7	R8W0	R10W7	R6W0	R6W7	R10W0	R3W0	R9W7	R3W7	R9W0	R19W7	R21W0	R21W7	R19W0	Significant	Description	Symbol	KO	Phylum
138.569159506929	-0.336450833096153	0.314427124872672	-1.0700439195009	0.284599540136329	0.999933555398506	128	150	73	79	103	125	76	423	192	104	221	117	155	93	120	150	No	competence protein ComFC	comFC	K02242	K02242
708.88217572953	-0.351541808958951	0.247598319125998	-1.4198069284148	0.155663897353237	0.999933555398506	679	971	482	1135	540	590	381	1628	734	725	698	593	759	479	449	682	No	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]	recD	K03581	K03581
1400.4003591238	-0.0688964381549993	0.291820121339803	-0.236092144156072	0.813361169703508	0.999933555398506	1218	2031	1000	2081	1161	952	652	2601	1136	1938	1171	879	1347	1168	1326	1414	No	excinuclease ABC subunit A	uvrA	K03701	K03701
194.712336322601	-0.216755959469776	0.227739240834531	-0.951772556523382	0.341212342917205	0.999933555398506	119	149	133	254	168	296	178	341	239	175	324	226	288	113	104	156	No	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	ybaK, ebsC	K03976	K03976
788.913423423668	0.0635843639222874	0.274341268596133	0.231771050151015	0.816715843470939	0.999933555398506	689	997	639	1066	943	448	413	1387	672	685	891	454	1018	718	752	694	No	glutamyl-tRNA synthetase [EC:6.1.1.17]	EARS, gltX	K01885	K01885
53.2858865047792	-1.25975043042985	0.564949015167588	-2.2298479979758	0.0257575356738739	0.999933555398506	109	54	22	56	49	133	37	152	54	0	21	21	47	35	23	67	Yes	lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]	gatD	K07009	K07009
821.099448369881	-0.177367346384632	0.281603106177396	-0.629848685947728	0.528793588582607	0.999933555398506	789	1028	834	1233	785	672	362	1996	724	671	744	458	877	670	672	654	No	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	murE	K01928	K01928
229.728425536807	-0.366646363639603	0.274842294611905	-1.33402453271369	0.182195816589571	0.999933555398506	164	169	122	278	101	268	122	552	258	253	349	210	498	187	136	229	No	nitrogen fixation protein NifU and related proteins	iscU, nifU	K04488	K04488
469.841610005273	0.257571149580797	0.320813509014275	0.802868776854828	0.422050584442769	0.999933555398506	345	915	386	473	414	272	317	614	427	457	323	210	429	574	657	393	No	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	sufS	K11717	K11717
270.121634595725	-0.370192014429491	0.304529334941184	-1.21562021110705	0.224129631338464	0.999933555398506	261	354	192	514	231	262	117	715	191	205	289	177	246	177	220	238	No	uncharacterized protein	K07033	K07033	K07033
312.32054150879	0.202962242502305	0.340284019959359	0.596449526270865	0.550874963058787	0.999933555398506	317	480	338	333	312	218	207	326	179	382	177	164	222	340	376	296	No	Fe-S cluster assembly protein SufD	sufD	K09015	K09015
539.772527618261	-0.0832094971725503	0.349740763588141	-0.23791764025122	0.811944973369117	0.999933555398506	444	623	563	1121	456	408	293	769	365	433	335	248	340	623	795	385	No	Fe-S cluster assembly protein SufB	sufB	K09014	K09014
413.246793089682	-0.190219271095442	0.302969907736487	-0.627848727672611	0.530103041613659	0.999933555398506	491	646	361	365	415	330	269	679	347	281	246	239	389	453	366	484	No	Fe-S cluster assembly ATP-binding protein	sufC	K09013	K09013
67.4658042871325	0.423394453951238	0.472541247072479	0.895994702207016	0.370255592711678	0.999933555398506	41	13	34	17	85	55	80	66	73	136	129	74	121	25	49	97	No	uncharacterized protein	K06934	K06934	K06934
4489.61724041143	-0.349732958700979	0.277299473101262	-1.26121032539166	0.207233079503926	0.999933555398506	3762	5763	3346	5981	3090	4185	1889	9638	5097	3260	5542	3512	5000	4280	3725	4425	No	ATP-binding cassette, subfamily B, bacterial	ABCB-BAC	K06147	K06147
99.9109569065441	0.0970614761517478	0.444726155888076	0.218249983426149	0.82723434247088	0.999933555398506	38	141	33	51	183	69	63	236	127	39	87	30	210	122	85	124	No	hydrogenase nickel incorporation protein HypA/HybF	hypA, hybF	K04651	K04651
626.896389200326	-0.135113379938256	0.332763458545841	-0.406034305956233	0.684717393893882	0.999933555398506	540	952	429	813	349	215	256	1805	440	829	863	442	835	530	402	575	No	putative DNA primase/helicase	K06919	K06919	K06919
219.316715154054	-0.0933439228874353	0.44296866397352	-0.210723535272498	0.833103008457263	0.999933555398506	234	359	269	405	187	213	67	141	156	16	335	101	214	239	207	221	No	thymidylate synthase (FAD) [EC:2.1.1.148]	thyX, thy1	K03465	K03465
18.1148377092392	-0.353654496129307	1.10201740188769	-0.320915527761646	0.748274406365959	0.999933555398506	0	0	4	0	20	4	29	28	39	0	24	15	66	26	8	45	No	DNA polymerase II [EC:2.7.7.7]	polB	K02336	K02336
154.401925759151	0.557072619868629	0.445085089251719	1.25160926151263	0.210712278167018	0.999933555398506	86	492	114	193	92	86	145	28	107	279	99	107	96	141	130	162	No	DEAD/DEAH box helicase domain-containing protein	K06877	K06877	K06877
597.274739114715	-0.0707599626627929	0.298620600861172	-0.236956065518364	0.812690874283422	0.999933555398506	718	634	625	459	673	452	559	765	692	166	608	355	684	625	602	639	No	Fur family transcriptional regulator, ferric uptake regulator	fur, zur, furB	K03711	K03711
283.517952243024	-0.0960108529827804	0.302910293721335	-0.316961341271243	0.751272936125154	0.999933555398506	368	207	273	206	402	248	191	399	251	183	286	184	285	280	269	305	No	Fur family transcriptional regulator, peroxide stress response regulator	perR	K09825	K09825
38.6006833236936	0.0835101093096083	0.638250010501325	0.130842315606096	0.895900047707906	0.999933555398506	47	22	30	0	41	91	90	96	33	37	39	18	72	31	13	9	No	acetoin utilization protein AcuB	acuB	K04767	K04767
178.584052101849	-0.072744335648539	0.331564597771936	-0.219397173695171	0.826340671466571	0.999933555398506	140	158	161	198	190	166	41	355	137	160	271	202	329	106	114	169	No	stage II sporulation protein P	spoIIP	K06385	K06385
96.0655070838268	-1.49145318099052	0.478766967544437	-3.115196498706	0.00183822409240427	0.999933555398506	46	47	54	359	80	111	18	279	60	22	25	164	81	43	55	112	Yes	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	cwlJ, sleB	K01449	K01449
373.430901118873	-0.10722825978359	0.217190568387186	-0.493705875811486	0.621513914930173	0.999933555398506	342	343	312	364	417	382	294	683	489	222	397	293	574	280	328	334	No	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	gidB, rsmG	K03501	K03501
369.555750592123	0.310996945055221	0.294482203834684	1.05608060862587	0.290931388876116	0.999933555398506	260	243	501	503	288	293	289	453	236	694	371	219	456	336	338	281	No	threonine aldolase [EC:4.1.2.48]	ltaE	K01620	K01620
1189.16127115347	0.000171410689454151	0.299089829785031	0.000573107716759714	0.999542726226153	0.999933555398506	1013	2326	1214	1683	1005	835	535	1978	1047	1002	994	622	1223	1072	962	1206	No	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	mrcA	K05366	K05366
7.03345755242474	-0.840303404912128	1.75080208231246	-0.479953395875709	0.631260531967386	0.999933555398506	10	0	7	0	6	0	0	66	7	16	9	0	0	0	0	7	No	probable enterotoxin B	entB	K11060	K11060
690.604705020391	-0.0864505174464199	0.263061403852548	-0.32863246443738	0.742433506712999	0.999933555398506	568	866	487	880	440	656	375	1437	716	335	1459	519	1353	485	465	602	No	peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]	cwlO	K21471	K21471
705.531200921383	-0.177967999598866	0.248917057167103	-0.714969080963353	0.474628148837316	0.999933555398506	580	1061	505	1081	622	544	514	1481	618	648	635	567	703	508	561	699	No	S-adenosylmethionine synthetase [EC:2.5.1.6]	metK, MAT	K00789	K00789
642.887473915851	0.0320327375097633	0.264565445307284	0.121076800005225	0.903630204883544	0.999933555398506	531	961	552	800	418	570	383	739	537	983	665	493	631	603	539	641	No	polyphosphate kinase [EC:2.7.4.1]	ppk1	K00937	K00937
109.015579163656	-0.00103680123149509	0.322481565626783	-0.00321507131571983	0.997434748654673	0.999933555398506	44	92	37	148	160	113	106	206	157	114	106	65	186	104	90	82	No	hydrogenase nickel incorporation protein HypB	hypB	K04652	K04652
521.279672967961	-0.129606249699695	0.302763179703549	-0.428077977733617	0.668594349522249	0.999933555398506	397	349	578	487	501	436	576	807	525	606	313	575	255	607	544	393	No	solute:Na+ symporter, SSS family	TC.SSS	K03307	K03307
302.07417776913	-0.433405288666361	0.358013067530072	-1.21058510980177	0.226054453845451	0.999933555398506	282	305	277	649	222	140	65	554	297	129	292	279	464	186	283	375	No	sodium/proline symporter	putP	K11928	K11928
617.397227902287	0.0870246785254362	0.27446967191122	0.317064825120588	0.751194414383118	0.999933555398506	498	1028	728	920	488	504	326	846	478	582	642	443	614	522	536	509	No	pyruvate kinase [EC:2.7.1.40]	PK, pyk	K00873	K00873
516.870287969057	-0.264589298313089	0.259728292327773	-1.01871573536233	0.308337940045396	0.999933555398506	527	629	462	710	489	647	347	726	480	201	534	379	526	478	487	510	No	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	PRPS, prsA	K00948	K00948
405.210003909466	-0.182299156088636	0.250163637157817	-0.728719641910355	0.466173175300207	0.999933555398506	408	334	389	515	389	399	288	596	406	352	401	190	480	380	350	504	No	peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	PTH1, pth, spoVC	K01056	K01056
633.272586572398	-0.293052802863792	0.266099636000962	-1.10128975472455	0.270770568739744	0.999933555398506	511	899	405	1002	531	544	261	1433	592	470	777	461	970	483	384	682	No	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	glgC	K00975	K00975
1109.94234354245	0.0132777498639963	0.278524809677094	0.0476716953128511	0.961977892314731	0.999933555398506	915	1414	1331	1409	765	840	575	2234	832	1257	1127	650	1150	970	1024	1039	No	glycogen phosphorylase [EC:2.4.1.1]	PYG, glgP	K00688	K00688
256.048021696271	-0.310952494699117	0.247764280049747	-1.25503359336819	0.209466565237693	0.999933555398506	235	212	118	181	254	375	204	585	277	240	359	307	378	155	149	227	No	ribokinase [EC:2.7.1.15]	rbsK, RBKS	K00852	K00852
109.968057268152	-0.42568970854285	0.545155005924579	-0.780859946100803	0.434884872030005	0.999933555398506	115	190	46	158	136	90	29	375	118	0	193	72	118	53	61	104	No	pseudouridine kinase [EC:2.7.1.83]	psuK	K16328	K16328
1387.13604004544	-0.27572783405977	0.280573744113717	-0.982728569028244	0.32574104602385	0.999933555398506	1226	1569	1159	2239	1096	1048	578	3207	1016	1250	1356	925	1783	1195	1157	1428	No	ferrous iron transport protein B	feoB	K04759	K04759
793.064410175565	-0.0928899193545214	0.247274577125211	-0.37565495181288	0.707173432165628	0.999933555398506	736	1249	581	1302	693	653	510	1093	719	768	852	503	935	615	579	849	No	cell division protein FtsW	ftsW, spoVE	K03588	K03588
162.919804728729	-0.00440990578356107	0.298341282457708	-0.014781413243359	0.988206568046014	0.999933555398506	123	87	145	123	133	212	67	229	223	236	275	132	307	137	101	147	No	heptaprenyl diphosphate synthase component 1 [EC:2.5.1.30]	hepS	K00805	K00805
104.738920471293	-0.438907592910477	0.375929781717505	-1.16752546421102	0.242998230993977	0.999933555398506	43	94	20	98	74	147	108	405	219	82	125	80	218	41	64	88	No	fumarate hydratase, class II [EC:4.2.1.2]	E4.2.1.2B, fumC, FH	K01679	K01679
545.553417435042	-0.126871861134477	0.267307227707748	-0.474629370191175	0.635051168395608	0.999933555398506	509	835	345	923	364	392	379	979	510	623	538	283	602	524	492	451	No	malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]	ME2, sfcA, maeA	K00027	K00027
758.982714727156	0.0493141814389446	0.259266627099498	0.190206437252024	0.849147367007976	0.999933555398506	715	1148	581	1029	651	662	487	1310	619	979	786	454	660	615	737	592	No	DNA mismatch repair protein MutS2	mutS2	K07456	K07456
101.16447004883	0.0796038979313207	0.377502153652581	0.210870049776142	0.832988675436211	0.999933555398506	78	139	74	77	96	54	25	238	113	71	161	99	218	62	82	88	No	catabolite repression HPr-like protein	chr, crh	K11184	K11184
296.117431088261	-0.00258591694949365	0.253000769723969	-0.0102209845144541	0.991844976250509	0.999933555398506	246	172	266	351	252	307	207	339	485	213	659	265	558	173	190	256	No	@	@	K11189	K11189
714.637460563641	0.138318977885882	0.281111335134669	0.492043402730874	0.62268866116799	0.999933555398506	548	1273	591	1026	599	522	358	1288	585	799	698	432	720	531	782	587	No	excinuclease ABC subunit C	uvrC	K03703	K03703
315.380158465233	-0.19064834104298	0.29797022283776	-0.639823467013968	0.522287374292954	0.999933555398506	372	489	289	346	319	195	227	504	280	156	266	262	279	290	264	338	No	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	rsmD	K08316	K08316
433.257238434339	-0.00175334512837887	0.29280343739905	-0.00598813027590693	0.995222191858333	0.999933555398506	509	415	533	629	509	313	240	578	377	309	375	237	506	368	416	373	No	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	E2.7.7.3A, coaD, kdtB	K00954	K00954
196.726608976455	0.0254683842639244	0.227688778965548	0.111856123870637	0.910937486281813	0.999933555398506	157	157	143	161	175	179	225	395	200	254	228	164	289	157	155	171	No	transcriptional regulator MraZ	mraZ	K03925	K03925
563.972330184271	-0.00391841998280138	0.244281951009905	-0.0160405628275111	0.987202031394513	0.999933555398506	495	715	527	847	485	419	333	897	514	634	624	396	665	423	472	518	No	16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]	mraW, rsmH	K03438	K03438
901.499732774235	0.054534568674452	0.306234142874271	0.178081281736249	0.858659142072593	0.999933555398506	618	1563	720	1297	839	496	389	1922	755	1169	877	528	793	765	786	816	No	cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]	ftsI	K03587	K03587
553.374813918199	-0.096105744236306	0.292062971020809	-0.32905829828547	0.742111623676	0.999933555398506	398	809	575	713	428	394	187	1280	580	381	897	350	672	483	367	512	No	stage V sporulation protein D (sporulation-specific penicillin-binding protein)	spoVD	K08384	K08384
571.694278632622	0.01940649149506	0.249696200964638	0.0777204115244362	0.938050457167959	0.999933555398506	487	744	481	711	487	460	376	1017	437	782	617	357	646	523	442	524	No	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	mraY	K01000	K01000
524.897593425143	0.157977206568903	0.255842026466037	0.617479499951798	0.536918498825836	0.999933555398506	467	893	431	689	538	382	331	580	487	576	511	358	646	451	452	447	No	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	murG	K02563	K02563
798.000485637057	0.0400505891946279	0.241518358129348	0.165828343256534	0.86829204023603	0.999933555398506	689	1036	665	896	717	649	475	1116	746	1080	841	543	959	636	644	909	No	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	murA	K00790	K00790
475.450356488925	0.241316531846467	0.266138461613616	0.906733023041269	0.36454799585243	0.999933555398506	452	783	438	502	457	342	266	457	488	677	564	347	463	378	393	405	No	cell division protein FtsQ	ftsQ	K03589	K03589
715.370378267168	0.042339341987256	0.30292688891	0.1397675265461	0.888843671460906	0.999933555398506	609	1169	536	1107	870	451	423	1345	455	716	539	396	678	614	664	643	No	cell division protein FtsZ	ftsZ	K03531	K03531
303.075208898471	0.0227983110521936	0.295033228167201	0.0772737064018883	0.938405807600979	0.999933555398506	304	437	222	256	249	268	239	403	344	526	240	252	160	218	277	320	No	membrane protein	K07058	K07058	K07058
3860.07074711318	-0.0238134623492282	0.301430336695401	-0.0790015451340984	0.93703139406726	0.999933555398506	3892	4055	4671	4969	3268	3768	4417	4260	3084	4167	2846	3554	2003	3315	3647	3159	No	RNA polymerase sigma-70 factor, ECF subfamily	rpoE	K03088	K03088
234.824780696813	-0.299660679478831	0.287261647223163	-1.04316285301405	0.296872874663005	0.999933555398506	174	167	167	397	234	167	99	396	426	165	352	156	447	170	134	262	No	CsoR family transcriptional regulator, copper-sensing transcriptional repressor	csoR, ricR	K21600	K21600
1806.94331296025	-0.306302604621784	0.210833224593172	-1.45281942735938	0.146273896480568	0.999933555398506	1533	1532	1884	2168	1275	2814	1406	3350	2166	1308	2385	1429	1516	1447	1460	1611	No	ABC-2 type transport system ATP-binding protein	ABC-2.A	K01990	K01990
226.047792545297	-0.423175254074608	0.283948429050104	-1.49032433632495	0.136138976563092	0.999933555398506	180	198	135	303	186	411	98	507	212	147	395	120	322	153	137	290	No	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	vanY	K07260	K07260
385.551077027546	0.00422917642248201	0.249296553025148	0.0169644400259934	0.986464984435749	0.999933555398506	365	489	365	496	378	296	255	554	345	300	421	285	435	319	380	362	No	ribosome maturation factor RimP	rimP	K09748	K09748
558.758506799027	0.142085133214503	0.25792057587783	0.550887158695724	0.581711030838872	0.999933555398506	442	916	486	715	614	431	358	737	504	475	487	349	703	459	550	552	No	transcription termination/antitermination protein NusA	nusA	K02600	K02600
162.806277765813	0.241023105991139	0.337971388179591	0.713146480503447	0.475755119978328	0.999933555398506	80	267	71	229	155	202	114	150	258	99	352	65	419	72	85	200	No	uncharacterized protein	ylxR	K07742	K07742
570.947849869107	-0.215605447611636	0.261575636286993	-0.824256611479977	0.409793766375841	0.999933555398506	564	892	397	768	421	502	402	1256	472	452	494	317	641	444	512	650	No	ribonucrease Y [EC:3.1.-.-]	rny	K18682	K18682
45.4045117298701	-0.744964692450667	0.626209924710182	-1.18964050720762	0.234187717676109	0.999933555398506	41	17	25	39	20	46	0	250	39	35	63	24	84	25	40	50	No	dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]	POMT, pmt	K00728	K00728
370.372168924287	0.0124709663619685	0.257500037234363	0.0484309303249462	0.961372809385114	0.999933555398506	417	546	335	363	279	330	250	498	331	361	354	219	446	360	365	343	No	ribose 5-phosphate isomerase B [EC:5.3.1.6]	rpiB	K01808	K01808
160.846125203945	-0.111104140332635	0.273072161817301	-0.406867326179405	0.684105434818695	0.999933555398506	80	246	133	282	90	193	147	314	287	132	201	93	290	96	78	115	No	lysine-N-methylase [EC:2.1.1.-]	fliB	K18475	K18475
345.772580662649	-0.116073086870889	0.267452882209698	-0.433994526108272	0.664292416040384	0.999933555398506	332	342	304	363	261	265	198	582	269	503	388	308	381	345	257	326	No	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2]	rnfB	K03616	K03616
407.57275409463	0.120606032741945	0.28966555395147	0.416363047302998	0.677144364214261	0.999933555398506	321	403	451	504	437	275	211	459	244	379	634	279	539	394	322	478	No	H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A	rnfA	K03617	K03617
