OG	Kingdom	Description	0505-0101	R1W5
COG0099	Bacteria	Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits	373.5928050999999	398.8407386
COG0100	Bacteria	Located on the platform of the 30S subunit, it bridges several disparate RNA helices of the 16S rRNA. Forms part of the Shine-Dalgarno cleft in the 70S ribosome	414.0256437	378.74025829999994
COG0202	Bacteria	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	515.1798991000001	464.90338419999995
COG0203	Bacteria	50S ribosomal protein L17	388.95266520000007	403.9847879999999
COG0457	Bacteria	Tetratricopeptide repeat	2885.7923704999953	3677.825991299997
COG0148	Bacteria	Catalyzes the reversible conversion of 2- phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis	485.93043910000006	468.87883499999987
33AXS	Bacteria	Domain of unknown function (DUF4907)	24.008476	0
COG3055	Bacteria	Kelch repeat type 1-containing protein	74.02448779999999	37.5905448
2Z90P	Bacteria	Domain of unknown function (DUF4270)	24.008476	37.0349814
COG2067	Bacteria	COG NOG24984 non supervised orthologous group	223.37465460000004	218.12056499999997
COG3279	Bacteria	LytTr DNA-binding domain	3665.5573434999983	2102.7560727
COG2972	Bacteria	Histidine kinase	1528.7790761999997	2138.1789145000007
COG2197	Bacteria	response regulator	654.6570600000005	749.9810934000001
3351D	Bacteria	Protein of unknown function (DUF3791)	24.008476	0
COG0335	Bacteria	This protein is located at the 30S-50S ribosomal subunit interface and may play a role in the structure and function of the aminoacyl-tRNA binding site	393.5288105	290.74467540000006
339XG	Bacteria	Domain of unknown function (DUF4249)	47.580478	19.895633000000004
COG4771	Bacteria	TonB-dependent receptor plug domain	1344.7933012000003	2529.295063399995
COG0079	Bacteria	Aminotransferase	482.36365630000006	964.0606910000007
COG1595	Bacteria	Sigma-70, region 4	2423.7169816999954	4487.060848100001
COG3712	Bacteria	Domain of unknown function (DUF4974)	698.7562043	450.85180569999994
COG0446	Bacteria	SusD family	1119.1974632	1171.4673424
COG3537	Bacteria	Glycosyl hydrolase family 92	511.1525710000001	638.8527631000002
30WI8	Bacteria	-	24.008476	8.1368904
COG0204	Bacteria	Belongs to the 1-acyl-sn-glycerol-3-phosphate acyltransferase family	1077.8290848999995	968.6103529000005
2Z7NG	Bacteria	Capsule assembly protein Wzi	25.952119500000002	26.9714577
COG2267	Bacteria	Alpha/beta hydrolase family	784.2247232999998	885.6416206000001
COG1672	Bacteria	ATPase domain predominantly from Archaea	640.2231078000002	820.0270524
COG1435	Bacteria	SusD family	580.9703532	676.4435884
COG3119	Bacteria	Arylsulfatase	619.9624494999998	1302.8744882000003
COG3147	Bacteria	Sporulation and cell division repeat protein	93.18571199999998	79.00961029999999
COG4877	Bacteria	Arc-like DNA binding domain	105.3667495	219.21725560000002
COG0330	Bacteria	prohibitin homologues	845.5508688	666.6909653000002
COG1524	Bacteria	phosphodiesterase	606.0238626	94.15017690000002
COG1082	Bacteria	Xylose isomerase-like TIM barrel	1036.6535996000005	1537.9229366999998
339N6	Bacteria	Winged helix-turn-helix domain (DUF2582)	24.008476	93.38870639999999
COG1884	Bacteria	Methylmalonyl-CoA mutase	90.4560069	228.67813130000002
COG5146	Bacteria	Pantothenate kinase	31.6427319	24.641457099999997
COG1198	Bacteria	Involved in the restart of stalled replication forks. Recognizes and binds the arrested nascent DNA chain at stalled replication forks. It can open the DNA duplex, via its helicase activity, and promote assembly of the primosome and loading of the major replicative helicase DnaB onto DNA	436.9944610000001	519.7524421
COG0394	Bacteria	Belongs to the low molecular weight phosphotyrosine protein phosphatase family	347.6632073000002	649.0028842999998
COG2026	Bacteria	Psort location Cytoplasmic, score 8.96	218.946124	48.7031932
2ZTRQ	Bacteria	-	60.175758	9.8466835
COG2356	Bacteria	endonuclease I	485.9331934	31.2008097
3295Z	Bacteria	Domain of unknown function (DUF4469) with IG-like fold	48.086069	16.454676
COG2207	Bacteria	helix_turn_helix, arabinose operon control protein	3307.2613852999975	4835.723019499998
COG1480	Bacteria	7TM receptor with intracellular HD hydrolase	30.5445561	86.44320760000001
COG0008	Bacteria	Catalyzes the attachment of glutamate to tRNA(Glu) in a two-step reaction glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu)	828.3773818	1403.7322862
COG1519	Bacteria	transferase	72.2418761	92.8526322
COG3579	Bacteria	aminopeptidase	646.3208495	198.6588071
COG3509	Bacteria	Carbohydrate family 9 binding domain-like	90.06557569999998	104.6246718
COG1680	Bacteria	Beta-lactamase	249.07649229999996	240.69940459999998
COG0663	Bacteria	acetyltransferase	140.52082769999998	425.5094865000001
COG0006	Bacteria	peptidase M24	616.1770013	823.3567977999998
COG0776	Bacteria	DNA-binding protein	1174.3519761999996	1243.5456435
32VSS	Bacteria	-	24.008476	0
COG0182	Bacteria	Catalyzes the interconversion of methylthioribose-1- phosphate (MTR-1-P) into methylthioribulose-1-phosphate (MTRu-1- P)	48.6025721	56.07156090000001
COG0828	Bacteria	Belongs to the bacterial ribosomal protein bS21 family	72.9485733	287.660533
COG1544	Bacteria	Ribosomal subunit interface protein	309.50849769999996	146.0105116
COG0050	Bacteria	This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis	554.788092	434.54550559999996
COG0690	Bacteria	Essential subunit of the Sec protein translocation channel SecYEG. Clamps together the 2 halves of SecY. May contact the channel plug during translocation	448.5065857999999	281.6516114
COG0250	Bacteria	Participates in transcription elongation, termination and antitermination	801.5800303000003	606.7757433999996
COG0080	Bacteria	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors	396.9672311	325.614503
COG0081	Bacteria	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release	480.4983343	357.9382554999999
COG0244	Bacteria	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors	387.89375479999984	351.09049020000003
COG0222	Bacteria	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation	397.78538249999986	350.2754716999999
COG0085	Bacteria	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	653.5730466000001	789.1785415999993
COG0086	Bacteria	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	824.6030823999998	691.2012404999996
COG3568	Bacteria	Endonuclease/Exonuclease/phosphatase family	323.2460868999999	238.6827239
COG4191	Bacteria	Protein of unknown function (DUF3467)	309.2938792000001	224.89362640000007
COG0078	Bacteria	Belongs to the ATCase OTCase family	408.8104125000001	901.1074821999996
COG2205	Bacteria	PAS domain	2519.364429000001	5314.73586069999
COG0014	Bacteria	Catalyzes the NADPH-dependent reduction of L-glutamate 5-phosphate into L-glutamate 5-semialdehyde and phosphate. The product spontaneously undergoes cyclization to form 1-pyrroline-5- carboxylate	217.06580880000004	410.3981622999999
COG0263	Bacteria	Catalyzes the transfer of a phosphate group to glutamate to form L-glutamate 5-phosphate	227.44078260000003	435.87710699999985
COG0365	Bacteria	AMP-binding enzyme C-terminal domain	46.0530152	65.4466623
COG3506	Bacteria	Protein of unknown function (DUF1349)	26.0823633	14.9218197
COG1141	Bacteria	4Fe-4S single cluster domain of Ferredoxin I	317.9003181	288.669625
COG1012	Bacteria	1-pyrroline-5-carboxylate dehydrogenase	647.0169102999995	368.56185170000003
COG0506	Bacteria	Proline dehydrogenase	43.8231886	51.030025200000004
COG0345	Bacteria	Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline	213.02743440000006	402.4333443
COG3015	Bacteria	NlpE N-terminal domain	69.5861557	51.5139621
COG0823	Bacteria	Dipeptidyl peptidase IV (DPP IV) N-terminal region	551.8053922000001	435.0944585
COG0545	Bacteria	Peptidyl-prolyl cis-trans isomerase	286.7885784	171.55598709999998
2ZCAQ	Bacteria	COG NOG23385 non supervised orthologous group	33.4132564	40.1513279
33KST	Bacteria	-	28.182733000000002	0
COG1506	Bacteria	Carboxylesterase family	302.86125889999994	344.04791100000006
330M9	Bacteria	Domain of unknown function (DUF4251)	24.008476	33.4215637
COG1242	Bacteria	radical SAM protein	99.04842060000001	131.20495330000003
COG0320	Bacteria	Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives	27.9723596	43.2454632
COG1443	Bacteria	Psort location CytoplasmicMembrane, score 10.00	63.3402973	204.8077779
COG0622	Bacteria	Phosphoesterase	539.4532168000001	712.480713
COG0855	Bacteria	Catalyzes the reversible transfer of the terminal phosphate of ATP to form a long-chain polyphosphate (polyP)	447.2285356	520.0989916999998
COG0313	Bacteria	Methyltransferase	528.3070351	541.945678
COG0110	Bacteria	Bacterial transferase hexapeptide repeat	658.6080304000001	829.1896276999997
COG0534	Bacteria	Psort location CytoplasmicMembrane, score 10.00	4888.792951199991	8277.579845
33GYI	Bacteria	Psort location Cytoplasmic, score 8.96	24.008476	23.1330196
COG0564	Bacteria	RNA pseudouridylate synthase	1489.5339738999996	1677.495939099999
2ZC4W	Bacteria	Psort location Cytoplasmic, score 8.96	24.008476	20.8338575
COG0454	Bacteria	Acetyltransferase, gnat family	160.77979859999996	195.07362759999998
COG1670	Bacteria	Acetyltransferase (GNAT) domain	983.5029637	1597.7653221000003
COG1090	Bacteria	Domain of unknown function (DUF1731)	24.008476	28.936108599999997
COG3620	Bacteria	Helix-turn-helix domain	78.92581670000001	252.75006240000002
COG1853	Bacteria	Flavin reductase like domain	346.8197942	495.08698359999994
COG0716	Bacteria	Flavodoxin	771.3197474000002	1095.6759084999997
COG1063	Bacteria	COG1063 Threonine dehydrogenase and related Zn-dependent	592.1113456000002	635.0631036000001
COG0582	Bacteria	Belongs to the 'phage' integrase family	2482.6764402999984	5398.184106899999
2Z86V	Bacteria	COG NOG09947 non supervised orthologous group	114.69252680000002	272.38433470000007
33W11	Bacteria	Protein of unknown function (DUF4099)	24.226088	21.390757
COG0550	Bacteria	COG0550 Topoisomerase IA	1763.5057062999997	2682.5013898999987
343PH	Bacteria	-	24.226088	22.508785
344ZG	Bacteria	-	24.226088	30.895842000000002
2Z8BB	Bacteria	PRTRC system protein E	63.820979	46.465399
33B33	Bacteria	PRTRC system protein C	63.820979	33.159927499999995
33QMB	Bacteria	Psort location Cytoplasmic, score 8.96	55.316355	64.89097550000001
2ZANB	Bacteria	PRTRC system protein B	62.200399600000004	27.2127753
COG0476	Bacteria	PRTRC system ThiF family protein	165.21885669999995	231.3056571
COG1432	Bacteria	OST-HTH/LOTUS domain	83.4854921	97.73183789999999
33VZP	Bacteria	Psort location Cytoplasmic, score 8.96	30.979899	25.590347
33WJZ	Bacteria	Psort location Cytoplasmic, score 8.96	30.979899	11.789965
33VZH	Bacteria	COG NOG35747 non supervised orthologous group	24.226088	18.5298862
32R6D	Bacteria	Domain of unknown function (DUF4121)	91.3253233	37.6546271
COG1373	Bacteria	ATPase (AAA superfamily)	1464.0978460999997	747.9094979999996
COG1106	Bacteria	AAA domain, putative AbiEii toxin, Type IV TA system	269.50238479999996	300.0744337
33S3F	Bacteria	RloB-like protein	24.226088	0
2Z924	Bacteria	SIR2-like domain	30.528973	11.3304112
COG0433	Bacteria	Domain of unknown function DUF87	311.6374929	311.7482253999999
COG3039	Bacteria	Psort location Cytoplasmic, score 8.96	164.86309799999998	679.0025051999997
COG0810	Bacteria	Gram-negative bacterial TonB protein C-terminal	337.4857818	312.76719099999985
COG1305	Bacteria	IPT TIG domain	479.92930009999986	965.2958639999999
COG3385	Bacteria	COG COG3385 FOG Transposase and inactivated derivatives	704.5661087999999	754.4757015
COG0521	Bacteria	Susd and RagB outer membrane lipoprotein	216.28042480000002	400.31972299999995
COG3021	Bacteria	Endonuclease/Exonuclease/phosphatase family	299.5630065	50.17993010000001
32ZKA	Bacteria	-	60.500268000000005	4.648
2ZZAV	Bacteria	Toprim-like	27.507769800000002	0
COG3550	Bacteria	HipA N-terminal domain	369.0051559000002	519.0936456999998
COG0527	Bacteria	Belongs to the aspartokinase family	445.01293719999995	666.0112088999994
2ZX9Y	Bacteria	non supervised orthologous group	30.109805	31.428616
COG2156	Bacteria	Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit acts as a catalytic chaperone that increases the ATP- binding affinity of the ATP-hydrolyzing subunit KdpB by the formation of a transient KdpB KdpC ATP ternary complex	91.41790789999999	99.7264921
