KEGG_ko	Description	Symbol	0505-0101	R1W5
K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	galE, GALE	628.9383991000002	604.1119313000002
K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	carB, CPA2	515.9171011999999	976.4155389999996
K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	lysA	354.59530780000006	495.3383060000001
K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	wecB	158.6869993	180.10693590000005
K19068	UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]	wbjC	40.32623	29.284774600000002
K17716	UDP-glucose 4-epimerase [EC:5.1.3.2]	capD	28.921336	42.721570199999995
K02011	iron(III) transport system permease protein	afuB, fbpB	314.0632096	394.8152637
K07271	lipopolysaccharide cholinephosphotransferase [EC:2.7.8.-]	licD	240.21010120000005	96.4565453
K19872	fukutin [EC:2.7.8.-]	FKTN	24.226088	7.1278114
K21681	ribitol-5-phosphate 2-dehydrogenase (NADP+) / D-ribitol-5-phosphate cytidylyltransferase [EC:1.1.1.405 2.7.7.40]	bcs1	87.74240599999999	30.064495300000004
K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	UGDH, ugd	173.6898888	511.4688437000001
K00262	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	E1.4.1.4, gdhA	296.1566535	453.7660266
K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	ruvC	147.10673599999998	356.5926241
K01873	valyl-tRNA synthetase [EC:6.1.1.9]	VARS, valS	523.0495099	619.2966694
K06180	23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]	rluD	943.9652805999996	1108.7039603999997
K04084	thioredoxin:protein disulfide reductase [EC:1.8.4.16]	dsbD, dipZ	40.074716300000006	68.1180779
K02428	@	@	591.7046553000004	621.0180770999999
K04077	chaperonin GroEL	groEL, HSPD1	470.1427768	483.9586262
K04078	chaperonin GroES	groES, HSPE1	436.88667569999996	329.5321599
K01201	glucosylceramidase [EC:3.2.1.45]	GBA, srfJ	254.577951	56.1159892
K06973	uncharacterized protein	K06973	103.23301899999998	136.82775750000002
K01939	adenylosuccinate synthase [EC:6.3.4.4]	purA, ADSS	481.6377043	809.6359401000003
K03711	Fur family transcriptional regulator, ferric uptake regulator	fur, zur, furB	477.9158989999999	538.8872814
K01277	dipeptidyl-peptidase III [EC:3.4.14.4]	DPP3	42.926179700000006	64.2222232
K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	PRPS, prsA	608.2105777	710.7451412000003
K03975	membrane-associated protein	dedA	95.84983749999999	67.52505190000001
K07001	NTE family protein	K07001	258.11405290000005	492.98894709999996
K15987	K(+)-stimulated pyrophosphate-energized sodium pump [EC:7.1.3.2]	hppA	134.2491843	240.54908490000005
K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	metY	550.2941148000001	1131.1667629
K10764	O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]	metZ	30.082481	47.24348679999999
K01768	adenylate cyclase [EC:4.6.1.1]	E4.6.1.1	24.226088	75.6597607
K03640	peptidoglycan-associated lipoprotein	pal	35.72677770000001	2.8987527
K01785	aldose 1-epimerase [EC:5.1.3.3]	galM, GALM	503.37041579999993	517.0962565
K00560	thymidylate synthase [EC:2.1.1.45]	thyA, TYMS	175.33570300000002	150.3512219
K00287	dihydrofolate reductase [EC:1.5.1.3]	DHFR, folA	166.87763479999998	125.17761270000001
K07588	GTPase [EC:3.6.5.-]	MMAA, argK	34.301368	101.59160639999997
K00945	CMP/dCMP kinase [EC:2.7.4.25]	cmk	419.2491286	410.4987237
K13789	geranylgeranyl diphosphate synthase, type II [EC:2.5.1.1 2.5.1.10 2.5.1.29]	GGPS	174.44236630000003	365.7490012
K03424	TatD DNase family protein [EC:3.1.21.-]	tatD	539.9910231000001	387.08210149999996
K03561	biopolymer transport protein ExbB	exbB	91.19728830000001	166.0469212
K03559	biopolymer transport protein ExbD	exbD	90.3089971	93.0089478
K03718	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA	asnC	64.6672749	56.396118
K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	NARS, asnS	381.1394347999999	508.7478235999998
K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	rluB	398.93094360000003	406.7231387999999
K01756	adenylosuccinate lyase [EC:4.3.2.2]	purB, ADSL	506.7844526	539.9103541999997
K15977	putative oxidoreductase	K15977	28.086816900000002	57.876669699999994
K01914	aspartate--ammonia ligase [EC:6.3.1.1]	asnA	170.26900030000002	448.80267419999996
K03648	uracil-DNA glycosylase [EC:3.2.2.27]	UNG, UDG	352.3243099000001	120.85629279999999
K06950	uncharacterized protein	K06950	437.9974882	406.86354520000003
K03327	multidrug resistance protein, MATE family	TC.MATE, SLC47A, norM, mdtK, dinF	133.4015528	225.92092730000002
K01776	glutamate racemase [EC:5.1.1.3]	murI	203.75804530000002	397.93862010000004
K06142	outer membrane protein	hlpA, ompH	137.7819585	44.4280724
K07277	outer membrane protein insertion porin family	SAM50, TOB55, bamA	53.59379649999999	105.7319316
K00806	undecaprenyl diphosphate synthase [EC:2.5.1.31]	uppS	449.6375058000001	296.295978
K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	ribD	191.93453629999996	378.13667840000005
K02493	release factor glutamine methyltransferase [EC:2.1.1.297]	hemK, prmC, HEMK	480.4316594000001	456.2659773000001
K03565	regulatory protein	recX	396.6638419000001	345.1047123
K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	purF, PPAT	434.05048819999996	628.9201201999999
K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	pyrE	303.0908644000001	845.8844283999999
K13421	uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23]	UMPS	39.178551199999994	10.8972246
K01755	argininosuccinate lyase [EC:4.3.2.1]	argH, ASL	304.9540074	538.1919038000001
K08191	MFS transporter, ACS family, hexuronate transporter	exuT	79.091826	52.6554733
K01186	sialidase-1 [EC:3.2.1.18]	NEU1	134.36640260000001	416.0186190999998
K05970	sialate O-acetylesterase [EC:3.1.1.53]	SIAE	362.43439309999997	241.59227709999996
K00639	glycine C-acetyltransferase [EC:2.3.1.29]	kbl, GCAT	140.2340544	159.23602539999996
K06966	pyrimidine/purine-5'-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]	ppnN	150.0021318	298.6411352999999
K00015	glyoxylate reductase [EC:1.1.1.26]	gyaR, GOR1	37.3699547	24.272206
K06373	spore maturation protein A	spmA	98.98000239999999	129.02008370000001
K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme	gidA, mnmG, MTO1	481.25922019999996	632.7099936999999
K01486	adenine deaminase [EC:3.5.4.2]	ade	256.1617966	228.50011590000003
K02523	octaprenyl-diphosphate synthase [EC:2.5.1.90]	ispB	46.645697	61.2239686
K02335	DNA polymerase I [EC:2.7.7.7]	polA	487.8987452999999	591.0516333999999
K08156	MFS transporter, DHA1 family, arabinose polymer utilization protein	araJ	87.545495	77.9020329
K06942	ribosome-binding ATPase	ychF	422.12628720000004	502.8308354999999
K03555	DNA mismatch repair protein MutS	mutS	499.2905040000001	488.2926465000002
K00616	transaldolase [EC:2.2.1.2]	E2.2.1.2, talA, talB	146.87979769999998	301.6879661999999
K08314	fructose-6-phosphate aldolase 2 [EC:4.1.2.-]	fsaB, talC	45.870740999999995	30.9826481
K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	DNMT1, dcm	380.7033067	949.9508192000001
K03517	quinolinate synthase [EC:2.5.1.72]	nadA	95.40330860000002	115.55457270000001
K14623	DNA-damage-inducible protein D	dinD	80.04609549999999	101.5973357
K03321	sulfate permease, SulP family	TC.SULP	138.74791	156.84031329999996
K00278	L-aspartate oxidase [EC:1.4.3.16]	nadB	142.41904080000003	184.9709978
K01795	mannuronan 5-epimerase [EC:5.1.3.37]	algG	30.738073	7.6594134
K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	DLD, lpd, pdhD	229.75484800000007	131.57241969999998
K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	hemD, UROS	36.3483106	40.057956299999994
K03536	ribonuclease P protein component [EC:3.1.26.5]	rnpA	423.86148510000004	429.1767842999999
K08998	uncharacterized protein	K08998	164.56958999999998	368.11640460000007
K07263	zinc protease [EC:3.4.24.-]	pqqL	287.2253142000001	199.53379420000005
K06975	uncharacterized protein	K06975	135.67997810000003	20.209711
K18979	epoxyqueuosine reductase [EC:1.17.99.6]	queG	46.1384578	26.402851
K09815	zinc transport system substrate-binding protein	znuA	387.7847712	231.8050292
K11707	manganese/zinc/iron transport system substrate-binding protein	troA, mntA, znuA	54.28798929999999	43.450764
K07005	uncharacterized protein	K07005	143.27861380000002	160.2425077
K00640	serine O-acetyltransferase [EC:2.3.1.30]	cysE	309.69833570000003	622.8756734
K07444	putative N6-adenine-specific DNA methylase [EC:2.1.1.-]	ypsC	216.26371679999997	626.2885151999999
K18574	Xaa-Xaa-Pro tripeptidyl-peptidase [EC:3.4.14.12]	ptpA	44.99002900000001	3.3909936
K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	purD	333.57901190000007	451.6294413999999
K01438	acetylornithine deacetylase [EC:3.5.1.16]	argE	114.1283933	59.8073149
K11753	riboflavin kinase / FMN adenylyltransferase [EC:2.7.1.26 2.7.7.2]	ribF	284.5223002	441.5245741
K01811	alpha-D-xyloside xylohydrolase [EC:3.2.1.177]	xylS, yicI	103.64846800000001	257.26330559999997
K01190	beta-galactosidase [EC:3.2.1.23]	lacZ	1417.0993545000017	2076.7796586999975
K07223	porphyrinogen peroxidase [EC:1.11.1.-]	yfeX	30.738073	0
K03299	gluconate:H+ symporter, GntP family	TC.GNTP	236.71552499999996	316.7241758000001
K02057	simple sugar transport system permease protein	ABC.SS.P	1606.2379812999989	753.3776048999999
K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	ABC.SS.A	1111.3023852999995	481.10094539999994
K07335	basic membrane protein A and related proteins	bmpA, bmpB, tmpC	746.7843115999999	332.59996959999984
K02871	large subunit ribosomal protein L13	RP-L13, MRPL13, rplM	408.08076359999995	364.19871170000005
K02996	small subunit ribosomal protein S9	RP-S9, MRPS9, rpsI	428.1522302	374.2862967000001
K03466	DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family	ftsK, spoIIIE	641.5760490000002	628.6072802
K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	acpS	382.6096348000001	266.0766122
K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	ACSL, fadD	896.8436953999999	1243.5765462
K03342	para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase [EC:2.6.1.85 4.1.3.38]	pabBC	185.79425	25.749347200000003
K13280	signal peptidase I [EC:3.4.21.89]	SEC11, sipW	207.74865630000002	19.1000792
K01083	3-phytase [EC:3.1.3.8]	E3.1.3.8	185.79425	0
K02240	competence protein ComFA	comFA	185.79425	3.9130907
K02242	competence protein ComFC	comFC	329.15935970000004	322.170666
K01071	medium-chain acyl-[acyl-carrier-protein] hydrolase [EC:3.1.2.21]	MCH	343.47270219999996	315.95252950000014
K07025	putative hydrolase of the HAD superfamily	K07025	601.3573619999999	636.4618426999999
K06207	GTP-binding protein	typA, bipA	501.3281855999999	514.5227021000001
K07717	two-component system, sensor histidine kinase GlnK [EC:2.7.13.3]	glnK	579.1697029999999	41.2763308
K15011	two-component system, sensor histidine kinase RegB [EC:2.7.13.3]	regB, regS, actS	564.96192	0
K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	trmL, cspR	403.7644069	336.9208378000001
K00615	transketolase [EC:2.2.1.1]	E2.2.1.1, tktA, tktB	723.8776980000002	1066.7038985
K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	WARS, trpS	448.4364778000001	532.9712531000001
K02440	glycerol uptake facilitator protein	GLPF	301.5063092	18.9875452
K06188	aquaporin Z	aqpZ	222.51431060000002	36.0407392
K07124	uncharacterized protein	K07124	396.95840319999985	421.8288572000001
K00995	CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	pgsA, PGS1	428.94420329999997	380.4556251000001
K03742	nicotinamide-nucleotide amidase [EC:3.5.1.42]	pncC	357.24095410000007	296.12517649999995
K03743	nicotinamide-nucleotide amidase [EC:3.5.1.42]	pncC	406.4882803000001	271.7696617
K03553	recombination protein RecA	recA	434.83256309999996	459.5019372000001
K06286	septation ring formation regulator	ezrA	185.79425	2.9121728
K04487	cysteine desulfurase [EC:2.8.1.7]	iscS, NFS1	662.6927765	1025.598689
K03151	tRNA uracil 4-sulfurtransferase [EC:2.8.1.4]	thiI	334.9643378999999	330.8787185
K02078	acyl carrier protein	acpP	619.728961	941.2377319999997
K02824	uracil permease	uraA, pyrP	387.6598559000001	346.89019020000006
K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	AARS, alaS	645.6245731	947.9607464000001
K07447	putative pre-16S rRNA nuclease [EC:3.1.-.-]	ruvX	391.78394470000006	307.66450929999996
K06147	ATP-binding cassette, subfamily B, bacterial	ABCB-BAC	5257.517384799994	4610.389925599997
K06148	ATP-binding cassette, subfamily C, bacterial	ABCC-BAC	469.00857730000007	213.91163959999994
K11085	ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]	msbA	567.0863947000001	848.3620827999998
K02532	MFS transporter, OHS family, lactose permease	lacY	228.1046238	15.259819
K18672	diadenylate cyclase [EC:2.7.7.85]	dacA	317.2957161	332.0858562999999
K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13 3.6.1.-]	nudF	611.1365559000001	463.7830782999999
K03281	chloride channel protein, CIC family	TC.CIC	460.8504498000001	565.3633998
K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	PGAM, gpmA	369.989435	75.2810887
K01585	arginine decarboxylase [EC:4.1.1.19]	speA	563.3192585	727.9547628999998
K15024	putative phosphotransacetylase [EC:2.3.1.8]	K15024	189.4407833	32.180275699999996
K07043	UTP pyrophosphatase [EC:3.6.1.-]	upp	448.99177050000003	409.48350790000006
K03437	RNA methyltransferase, TrmH family	spoU	427.2461906	333.1510021
K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	IARS, ileS	533.1247505000001	580.4846466
K03101	signal peptidase II [EC:3.4.23.36]	lspA	406.62637820000003	369.51502450000015
K18682	ribonucrease Y [EC:3.1.-.-]	rny	426.5872246999999	521.6584074000001
K09769	2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]	ymdB	185.79425	33.940389100000004
K06416	stage V sporulation protein S	spoVS	185.79425	6.911823500000001
K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	miaA, TRIT1	435.90916210000006	374.51897219999995
K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	fhs	438.3986974	537.5343407999998
K01491	methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.5 3.5.4.9]	folD	425.53806490000005	601.8651449
K03704	cold shock protein	cspA	314.5598298	81.4944565
K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	RARS, argS	478.50499509999986	510.5363902
K03048	DNA-directed RNA polymerase subunit delta	rpoE	187.47414220000002	0
K01082	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]	cysQ, MET22, BPNT1	226.0095077	21.1256734
K09384	uncharacterized protein	K09384	440.02571480000006	44.9808974
K03284	magnesium transporter	corA	393.2620568	213.4394726
K09760	DNA recombination protein RmuC	rmuC	412.7751947	302.7992981000001
K10254	oleate hydratase [EC:4.2.1.53]	ohyA, sph	405.09304620000006	299.60791209999996
K07705	two-component system, LytTR family, response regulator LytT	lytT, lytR	994.4211829999999	302.4194653999999
K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]	dnaE	566.5335723000002	778.6540258000001
K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	mutM, fpg	241.0562057	21.901664699999998
K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	malQ	759.8731020000001	1160.9685686000003
K14155	cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	patB, malY	754.6564324000002	592.2588386
K03152	protein deglycase [EC:3.5.1.124]	thiJ	398.4090123	384.3950973999999
K03671	thioredoxin 1	trxA	642.049696	1046.9722307
K19265	L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]	gpr	374.48889749999995	130.5104786
K03328	polysaccharide transporter, PST family	TC.PST	124.2306491	43.8445239
K19049	chondroitin AC lyase [EC:4.2.2.5]	cslA	36.6394537	86.0936105
K01752	L-serine dehydratase [EC:4.3.1.17]	E4.3.1.17, sdaA, sdaB, tdcG	679.2380036	787.1480910000001
K01993	HlyD family secretion protein	ABC-2.TX	134.71478600000003	105.8191203
K01992	ABC-2 type transport system permease protein	ABC-2.P	1249.8925795000002	1895.3013323999992
K06155	Gnt-I system high-affinity gluconate transporter	gntT	98.8612429	271.0423883
K01273	membrane dipeptidase [EC:3.4.13.19]	DPEP	267.792721	363.2334575
K09955	uncharacterized protein	K09955	155.199613	367.6830514000001
K00848	rhamnulokinase [EC:2.7.1.5]	rhaB	133.22261010000003	113.17205829999999
K00879	L-fuculokinase [EC:2.7.1.51]	fucK	48.1623337	66.64950209999999
K01813	L-rhamnose isomerase [EC:5.3.1.14]	rhaA	84.89241820000001	86.6059255
K02856	L-rhamnose-H+ transport protein	rhaT	34.4364337	39.985752000000005
K01629	rhamnulose-1-phosphate aldolase [EC:4.1.2.19]	rhaD	109.0002174	41.60511650000001
K05989	alpha-L-rhamnosidase [EC:3.2.1.40]	ramA	128.066265	250.4736923
K01173	endonuclease G, mitochondrial	ENDOG	50.615727099999994	101.54365100000001
K02474	UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]	wbpO	78.5176415	66.535588
K13015	UDP-N-acetyl-D-glucosamine dehydrogenase [EC:1.1.1.136]	wbpA	75.54472899999999	51.2642023
K04761	LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator	oxyR	46.1537298	41.1014566
K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	DPM1	75.9877665	90.2643871
K01465	dihydroorotase [EC:3.5.2.3]	URA4, pyrC	277.44026109999993	666.9436116000002
K10026	7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]	queE	44.6942844	31.3412977
K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	queD, ptpS, PTS	37.944369300000005	56.24355809999999
K11527	two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]	K11527	41.299141399999996	64.5450886
K07011	@	@	404.62377710000004	730.8439064999997
K02314	replicative DNA helicase [EC:5.6.2.3]	dnaB	662.9918017000002	607.0108841
K12373	hexosaminidase [EC:3.2.1.52]	HEXA_B	207.32522619999997	517.2046563000001
K00600	glycine hydroxymethyltransferase [EC:2.1.2.1]	glyA, SHMT	264.9042513	438.35475510000003
K15738	ABC transport system ATP-binding/permease protein	uup	268.65946679999996	244.4710725
K00375	GntR family transcriptional regulator / MocR family aminotransferase	K00375	252.41951570000006	407.19970730000006
K05825	2-aminoadipate transaminase [EC:2.6.1.-]	LYSN	107.44756860000001	59.7361749
K00844	hexokinase [EC:2.7.1.1]	HK	27.206726	8.301384299999999
K01607	4-carboxymuconolactone decarboxylase [EC:4.1.1.44]	pcaC	108.75713309999996	86.1110597
K04486	histidinol-phosphatase (PHP family) [EC:3.1.3.15]	E3.1.3.15B	274.4849782000001	720.0552458999997
K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	trmD	416.68721600000003	410.230355
K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	FARSB, pheT	471.37607349999996	475.15496790000003
K08676	tricorn protease [EC:3.4.21.-]	tri	64.915117	149.5470609
K09861	uncharacterized protein	K09861	82.05862119999999	155.1568264
K20862	FMN hydrolase / 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.102 3.1.3.104]	yigB	30.0104484	22.496624
K03543	membrane fusion protein, multidrug efflux system	emrA	32.162804	44.8631065
